TICKER,NAME,JUST_IND,Bloomberg Ticker,ISIN,ROIC,Beta,Risk,PE,Price to Book,Earnings per Share,Revenue Growth,Market Cap,Beat the Street,Portfolio Weight,Trailing 12 month Total Return,Dividend,ROE,WGTSCORE,RANK
MGM,MGM Resorts International,Restaurants & Leisure,MGM,US5529531015,10.94344506,1.133105874,#N/A N/A,34.45530935,2.510856576,3.425558,13.94779317,18507569931,3.584558824,#N/A,7.861269,0.44,5.149071098,51.12,359
MHK,Mohawk Industries,Household Goods & Apparel,MHK,US6081901042,10.58206555,1.015386105,#N/A N/A,15.25165417,2.151143948,13.07,5.940370933,15798882926,0.725281231,#N/A,-9.392384,0,14.84515544,47.63,643
MIC,Macquarie Infrastructure,Transportation,MIC,US55608B1052,8.048937672,0.775306344,#N/A N/A,19.6469604,1.060655388,5.42,9.867345228,3314035199,183.5057471,#N/A,-46.87246,5.56,6.146647636,46.08,732
MIDD,Middleby,Household Goods & Apparel,MIDD,US5962781010,13.21466875,1.110981941,#N/A N/A,18.40632185,4.150847761,5.26,2.984762674,5978253406,-0.072806698,#N/A,-19.95375,0,22.32871608,42.66,836
MIK,Michaels Cos,Retail,MIK,US59408Q1067,37.98906083,1.054940581,#N/A N/A,8.494884529,#N/A N/A,2.11,3.168342283,3410730394,0.277264325,#N/A,-15.14945,0,#N/A N/A,40.98,855
MKC,McCormick,"Food, Beverage & Tobacco",MKC,US5797802064,15.50769629,0.709623575,#N/A N/A,23.10668011,4.607396346,3.77,9.579508104,14097111664,0.900047371,#N/A,9.602865,1.88,25.81655071,47.33,664
MKL,Markel,Insurance,MKL,US5705351048,17.2712752,0.729813278,#N/A N/A,774.5456649,1.715972805,25.89,8.011955041,15997879317,-64.83805668,#N/A,20.20335,0,4.462894975,49.3,520
MKTX,MarketAxess,Capital Markets,MKTX,US57060D1081,29.58613974,0.921460569,#N/A N/A,46.99247849,14.34163359,4.02,7.08843826,7702178049,6.759847522,#N/A,9.696409,1.32,27.31836147,50.73,390
MLM,Martin Marietta Materials,Building Materials & Packaging,MLM,US5732841060,11.07054033,0.932560682,#N/A N/A,32.50850282,2.86592868,11.3,3.845369256,13403623373,4.477831787,#N/A,-8.28863,1.72,8.310515477,49.18,532
MMC,Marsh & McLennan,Insurance,MMC,US5717481023,10.48840524,0.908916593,#N/A N/A,19.42066601,5.225165486,2.91,6.153962607,41443082728,3.022339028,#N/A,12.74606,1.43,24.52725903,53.85,203
MMM,3M,Industrial Goods,MMM,US88579Y1010,16.62837519,1.17437458,#N/A N/A,23.12033762,11.09610192,8.13,5.141319871,1.21802E+11,0.80246235,#N/A,6.756966,4.7,38.38179936,58.91,52
MNK,Mallinckrodt,Pharmaceuticals & Biotech,MNK,IE00BBGT3753,15.88681414,1.840699673,#N/A N/A,2.247064162,0.190955737,21.85,-10.65257786,1224254793,4.433909649,#N/A,-67.36819,0,7.488979038,46.76,694
MNST,Monster Beverage,"Food, Beverage & Tobacco",MNST,US61174X1090,23.05194173,1.003621459,#N/A N/A,36.32353844,7.31707429,1.45,10.48247963,28367604661,-9.225589226,#N/A,5.360504,0,27.81952526,40.33,859
MON,Monsanto,"Food, Beverage & Tobacco",MON,US61166W1018,17.50004623,0.577514112,#N/A N/A,21.76249407,7.095113529,5.15,8.428380981,55025906759,12.42845462,#N/A,9.450388,2.16,34.45087898,47.35,662
MORN,Morningstar,Media,MORN,US6177001095,14.6500747,0.856999218,#N/A N/A,32.09943331,5.532472548,3.21,14.162284,4746650128,#N/A N/A,#N/A,49.37023,0.92,19.72450682,55.17,150
MOS,Mosaic,Chemicals,MOS,US61945C1036,-3.826608472,1.276417255,#N/A N/A,20.44424152,0.886102346,-0.31,3.442787737,10171141620,4.506232023,#N/A,14.31557,0.35,7.735883381,49.99,453
MPC,Marathon Petroleum,Oil & Gas,MPC,US56585A1025,11.91678652,1.027329445,#N/A N/A,20.19944698,2.416011504,6.76,19.95414898,35814080291,0.156739812,#N/A,52.32159,1.52,18.27444621,48.29,596
MRK,Merck,Pharmaceuticals & Biotech,MRK,US58933Y1055,2.069737804,0.969453275,#N/A N/A,14.8346406,4.649144609,0.88,0.79131811,1.56401E+11,0.963977676,#N/A,-6.130692,1.89,16.87827327,58.81,56
MRO,Marathon Oil,Oil & Gas,MRO,US5658491064,-1.97719724,0.881786346,#N/A N/A,#N/A N/A,1.498030801,-6.73,38.101148,18031402334,-4.683195592,#N/A,45.83696,0.2,-1.27437564,54.2,185
MRVL,Marvell Technology Group,Semiconductors & Equipment,MRVL,BMG5876H1051,10.08409841,1.153606892,#N/A N/A,21.49451516,2.555355743,1.05,4.701363586,10595310000,-0.167785235,#N/A,37.23944,0.24,7.599402202,52.57,259
MS,Morgan Stanley,Capital Markets,MS,US6174464486,1.541008758,1.421788573,#N/A N/A,12.70441714,1.387293487,3.14,15.00171283,97625437560,2.447353443,#N/A,30.46001,0.9,7.443558411,51.5,328
MSCC,Microsemi Corp,Semiconductors & Equipment,MSCC,US5951371005,6.878966323,0.959793448,#N/A N/A,30.58207332,3.793261102,1.54,9.474320242,7909190577,1.636747624,#N/A,34.80097,0,5.901638408,48.48,586
MSCI,MSCI,Consumer & Diversified Finance,MSCI,US55354G1004,16.77855931,0.895533979,#N/A N/A,38.69182669,33.92230289,3.36,10.73314741,14162873978,3.943588404,#N/A,63.82048,1.32,36.68038979,49.68,484
MSFT,Microsoft,Software,MSFT,US5949181045,9.827449237,1.053631663,#N/A N/A,26.62187627,9.444727945,3.29,5.942690392,7.47969E+11,1.616628176,#N/A,43.37815,1.56,27.43587118,68.55,4
MSG,Madison Square Garden,Restaurants & Leisure,MSG,US55825T1034,3.561218328,0.731641948,#N/A N/A,157759.0485,2.311733563,-3.05,18.21384349,5980440720,-114.6923077,#N/A,25.42432,0,#N/A N/A,46.8,692
MSI,Motorola Solutions,Technology Hardware,MSI,US6200763075,-1.934774846,0.877182066,#N/A N/A,21.23457335,#N/A N/A,-0.95,5.664127194,17518714843,1.092390298,#N/A,28.69815,1.93,#N/A N/A,58.13,67
MSM,MSC Industrial Direct,Commercial Support Services,MSM,US5535301064,17.08290088,0.975507617,#N/A N/A,20.22509435,3.857982102,4.08,0.8464801,5192978801,1.938082054,#N/A,4.269149,1.8,18.52338167,50.4,415
MTB,M&T Bank,Banks,MTB,US55261F1049,5.98522585,1.061352611,#N/A N/A,19.87751705,1.887535308,8.72,5.191854337,27037061902,1.553166069,#N/A,19.02691,3,9.020890428,44.16,804
MTCH,Match Group,Internet,MTCH,US57665R1068,28.87813534,1.407367229,#N/A N/A,22.25009717,19.96763205,1.33,19.00984697,10734410256,-18.54636591,#N/A,103.4049,0,#N/A N/A,49.64,489
MTD,Mettler-Toledo,Industrial Goods,MTD,US5926881054,25.31146825,1.125062585,#N/A N/A,31.8310829,25.36878512,14.62,8.643292932,14225469468,0.176748959,#N/A,1.44062,0,61.01201264,54.72,164
MTN,Vail Resorts,Restaurants & Leisure,MTN,US91879Q1094,12.61931044,0.910640895,#N/A N/A,43.57017627,5.753378104,5.36,19.10539404,9466439187,6.448979592,#N/A,18.65919,3.726,11.09227046,45.26,774
MU,Micron Technology,Semiconductors & Equipment,MU,US5951121038,33.80201366,1.176668525,#N/A N/A,6.099331095,2.363867472,4.67,63.90031454,60841248241,4.751847941,#N/A,78.99045,0,18.22138196,60.83,23
MUR,Murphy Oil,Oil & Gas,MUR,US6267171022,-65.58877807,0.937741637,#N/A N/A,#N/A N/A,1.120321933,-1.81,15.92197063,5256894592,-0.775193798,#N/A,15.07383,1,1.017749768,48.13,613
MUSA,Murphy USA,Retail,MUSA,US6267551025,21.69805633,0.933934212,#N/A N/A,14.85339339,3.191269225,6.85,12.6684989,2250802073,-2.464476021,#N/A,0.803696,0,22.06909192,45.3,771
MXIM,Maxim Integrated Products,Semiconductors & Equipment,MXIM,US57772K1016,13.10875578,1.002279639,#N/A N/A,22.16948664,8.242719404,2.02,4.597217229,16084268150,0.189035917,#N/A,28.32195,1.32,17.95998147,53.9,201
MYL,Mylan,Pharmaceuticals & Biotech,MYL,NL0011031208,3.81015384,1.34029305,#N/A N/A,14.68128503,1.482419103,1.3,7.500293403,19533391948,0.330033003,#N/A,-0.7066249,0,22.45678815,42.91,829
NATI,National Instruments,Industrial Goods,NATI,US6365181022,4.783696073,1.008436322,#N/A N/A,40.31220892,4.8284301,0.4,4.983556957,5551274876,0.826446281,#N/A,22.33569,0.84,10.09819024,56.95,95
NAVI,Navient,Consumer & Diversified Finance,NAVI,US63938C1080,0.65361976,1.334876537,#N/A N/A,7.103713639,0.992383824,1.06,4.370594159,3603940584,2.052451539,#N/A,-1.25674,0.64,21.11635393,46.11,729
NBIX,Neurocrine Biosciences,Pharmaceuticals & Biotech,NBIX,US64125C1099,-18.76934123,1.340443373,#N/A N/A,#N/A N/A,21.78330603,-1.62,977.5066667,7941127728,-18.24817518,#N/A,65.35941,0,-36.51081072,52.06,287
NBL,Noble Energy,Oil & Gas,NBL,US6550441058,-1.365548251,0.805897117,#N/A N/A,50.15468707,1.657135285,-2.38,2.905507832,17011134232,1837.5,#N/A,13.22251,0.4,3.191556321,49.98,457
NBR,Nabors Industries,Energy Equipment & Services,NBR,BMG6359F1032,-4.743849097,1.079179883,#N/A N/A,#N/A N/A,0.917542898,-1.9,15.10189919,2759464745,3.063063063,#N/A,-20.60159,0.24,-7.289975989,42.41,840
NCLH,Norwegian Cruise Line,Restaurants & Leisure,NCLH,BMG667211046,9.466651292,1.249546289,#N/A N/A,14.37974353,2.055879418,3.33,10.70575709,11593978045,0.943155748,#N/A,-4.568155,0,13.68159283,45.47,763
NCR,NCR Corp,Technology Hardware,NCR,US62886E1082,8.822390136,1.538243651,#N/A N/A,10.74767715,6.174855525,1.01,-0.412654746,3620569455,1.458465441,#N/A,-28.17497,0,36.42461545,46.2,724
NDAQ,Nasdaq,Capital Markets,NDAQ,US6311031081,8.720680166,0.910323024,#N/A N/A,21.86424687,2.637505471,4.41,6.631532718,15098715666,-3.079493913,#N/A,38.18628,1.46,9.654204467,50.97,373
NDSN,Nordson,Commercial Vehicles & Machinery,NDSN,US6556631025,15.35398538,1.098339915,#N/A N/A,22.63894202,5.928812725,5.14,14.26140717,7656928625,1.072840203,#N/A,2.41187,1.11,29.96329645,48.85,558
NEE,NextEra Energy,Utilities,NEE,US65339F1012,#N/A N/A,0.54749763,#N/A N/A,24.05958756,2.302868334,11.47,6.437635407,75387406877,-0.711321873,#N/A,22.43464,3.93,11.72318342,53.36,219
NEM,Newmont Mining,Basic Resources,NEM,US6516391066,0.401480628,0.433054209,#N/A N/A,26.49597764,2.035320043,-0.18,9.491879005,21523508889,0.620261888,#N/A,23.57743,0.25,5.393792002,50.26,428
NEU,NewMarket,Chemicals,NEU,US6515871076,14.96174422,0.945854366,#N/A N/A,20.07531394,6.691664765,16.08,7.267946391,4381601583,-3.16442606,#N/A,-18.31604,7,50.65660857,55.43,140
NFG,National Fuel Gas,Utilities,NFG,US6361801011,10.70597049,0.828161418,#N/A N/A,15.30606015,2.288021691,3.32,8.776066912,4393456355,-0.241837969,#N/A,-6.71286,1.64,13.80939726,48.17,610
NFLX,Netflix,Retail,NFLX,US64110L1061,12.77940874,1.390708327,#N/A N/A,208.8420243,35.53921511,1.29,32.41027379,1.42953E+11,-7.167630058,#N/A,105.1784,0,12.35970595,49.04,544
NFX,Newfield Exploration,Oil & Gas,NFX,US6512901082,15.78206025,1.045913219,#N/A N/A,10.91612058,3.872893438,2.14,7.770472206,5596330422,0.139729856,#N/A,-20.54988,0,6.279088187,50.56,401
NI,NiSource,Utilities,NI,US65473P1057,2.484261266,0.566063285,#N/A N/A,20.21768069,1.863224749,0.39,8.505286589,8402906313,1.424979044,#N/A,6.143424,0.72,7.169013094,50.61,398
NKE,Nike,Household Goods & Apparel,NKE,US6541061031,12.25490199,0.822270036,#N/A N/A,29.58531148,11.25272832,2.56,6.09710897,1.09582E+11,4.069767442,#N/A,26.28996,0.7,27.94997146,62.13,14
NLSN,Nielsen Holdings,Media,NLSN,GB00BWFY5505,4.625690663,0.961209357,#N/A N/A,17.59405817,2.533233007,1.2,4.168647963,10790068154,-35.70625703,#N/A,-21.8561,1.33,12.18063225,56.98,93
NOC,Northrop Grumman,Aerospace & Defense,NOC,US6668071029,11.7571733,0.680957675,#N/A N/A,23.85963628,7.428729823,11.55,5.283988902,57053267590,0.972956408,#N/A,33.74065,3.9,29.86879841,56.15,118
NOV,National Oilwell Varco,Energy Equipment & Services,NOV,US6370711011,-0.439119207,1.025090218,#N/A N/A,#N/A N/A,1.101740682,-0.63,0.730933664,15519674869,-52.17391304,#N/A,19.91215,0.2,4.738979658,47.83,631
NOW,ServiceNow,Computer Services,NOW,US81762P1021,-5.174946293,0.949373782,#N/A N/A,#N/A N/A,36.73809407,-0.87,39.01531305,31804708850,-0.667779633,#N/A,86.66943,0,-36.03107739,53.01,233
NRG,NRG Energy,Utilities,NRG,US6293775085,-1.855448141,0.945665121,#N/A N/A,14.05089039,#N/A N/A,-6.79,1.113013699,10910806726,#N/A N/A,#N/A,130.0837,0.12,#N/A N/A,41.21,854
NSC,Norfolk Southern,Transportation,NSC,US6558441084,23.22706329,1.115598917,#N/A N/A,21.64163662,2.596363318,18.76,6.705097087,42627094341,1.817621688,#N/A,31.62458,2.44,14.58739765,52.81,243
NTAP,NetApp,Technology Hardware,NTAP,US64110D1046,-0.006073372,1.172897696,#N/A N/A,25.39616176,8.85533107,1.85,-0.48683736,19270340773,1.261127596,#N/A,80.79427,0.76,15.19590784,61.31,20
NTRS,Northern Trust,Capital Markets,NTRS,US6658591044,6.338210231,1.137947559,#N/A N/A,20.12099357,2.504103741,4.95,11.11435126,24303527820,2.508960573,#N/A,21.0222,1.6,10.73952157,53.34,220
NUAN,Nuance Communications,Software,NUAN,US67020Y1001,-2.429679361,1.323136926,#N/A N/A,#N/A N/A,2.092220047,-0.52,-0.489557459,3963472458,5.210420842,#N/A,-31.04241,0,-0.324592911,45.43,765
NUE,Nucor,Basic Resources,NUE,US6703461052,11.30484202,1.473456264,#N/A N/A,17.68842418,2.26877052,4.11,24.95212585,20364546509,3.068540293,#N/A,12.85951,1.5125,8.685884127,49.61,495
NUS,Nu Skin Enterprises,Personal Products,NUS,US67018T1051,11.69591044,0.764637053,#N/A N/A,23.5606411,5.382309302,2.45118,3.229554166,4294322115,0.092965603,#N/A,33.73983,1.44,26.31751709,47.7,640
NVDA,NVIDIA,Semiconductors & Equipment,NVDA,US67066G1040,33.61779222,1.4192487,#N/A N/A,57.42943038,20.99951129,5.09,40.5788712,1.57131E+11,10.14103425,#N/A,114.0996,0.57,23.58430792,68.91,3
NVR,NVR Inc,Household Goods & Apparel,NVR,US62944T1051,30.07533043,0.878035307,#N/A N/A,19.40239368,7.465456822,144,8.300426755,10962075182,-12.58204716,#N/A,37.83331,0,30.32850604,47.73,637
NWL,Newell Brands,Household Goods & Apparel,NWL,US6512291062,9.135265,0.655997694,#N/A N/A,11.40690743,0.9448346,5.65,11.14445115,13351370919,0.401606426,#N/A,-46.87236,0.88,22.20005484,48.44,590
NWS,News Corp,Media,NWS,US65249B2088,-3.778835331,0.989408851,#N/A N/A,38.50645733,0.893393756,-1.27,-1.845151954,9656629927,-4,#N/A,29.30325,0.1,2.455054926,38,875
NYCB,New York Community Bancorp,Banks,NYCB,US6494451031,2.562260386,0.960929036,#N/A N/A,14.62435757,0.918288484,0.9,-1.171254658,5764341833,12.63736264,#N/A,-5.459148,0.68,7.987509683,48.16,611
OA,Orbital ATK,Aerospace & Defense,OA,US68557N1037,13.70957108,0.703160048,#N/A N/A,20.65198242,4.120800058,5.438596,6.936026936,7722264586,-10.35474593,#N/A,37.96077,1.28,#N/A N/A,49.62,493
OC,Owens Corning,Building Materials & Packaging,OC,US6907421019,6.496775941,1.231922984,#N/A N/A,15.56160123,1.818038142,2.59,12.45376079,7430406167,1.242521859,#N/A,8.810106,0.81,8.297388106,54.31,181
ODFL,Old Dominion Freight Line,Transportation,ODFL,US6795801009,14.83764825,1.18894875,#N/A N/A,29.7030061,2.53279942,5.63,12.25448493,11936172986,0.207086977,#N/A,71.73319,0.4,18.24313413,49.99,454
OGE,OGE Energy,Energy Equipment & Services,OGE,US6708371033,9.444065199,0.65461123,#N/A N/A,17.00219756,1.772683695,3.1,0.084100567,6810828328,0.789473684,#N/A,4.468719,1.27,11.36687524,46.25,722
OI,Owens-Illinois,Building Materials & Packaging,OI,US6907684038,6.594447425,1.079530716,#N/A N/A,7.333146207,3.654889311,1.11,2.491793494,3137122862,0.607441154,#N/A,-12.92639,0,74.72258065,54.43,179
OII,Oceaneering International,Energy Equipment & Services,OII,US6752321025,5.856683509,1.154482722,#N/A N/A,#N/A N/A,1.42286422,1.69,-15.41184793,2323375293,35.18518519,#N/A,-10.21361,0.45,12.03451325,51.02,370
OKE,ONEOK,Utilities,OKE,US6826801036,6.409902799,0.837600768,#N/A N/A,33.37735523,4.004341671,1.3,36.46448903,26835053553,-24.30437252,#N/A,34.7548,2.72,51.06049796,51.2,352
OLED,Universal Display Corp,Industrial Goods,OLED,US91347P1057,16.55866678,1.717499971,#N/A N/A,42.59915649,7.33058517,2.223314,68.75446236,4685066751,4.923599321,#N/A,-13.38046,120,12.23033758,49.51,502
OLN,Olin Corp,Chemicals,OLN,US6806652052,9.969941433,1.43203485,#N/A N/A,37.86815378,1.999913095,3.31,12.93193529,5526379570,-11.46366428,#N/A,10.25197,0.8,8.331603214,47,684
OMC,Omnicom Group,Media,OMC,US6819191064,15.98549312,0.665685654,#N/A N/A,14.40101464,6.432544735,4.68,-0.929499445,16894435076,0.039231071,#N/A,-8.83432,2.25,40.49885975,52.4,267
OMF,OneMain Holdings,Consumer & Diversified Finance,OMF,US68268W1036,6.407535842,1.352657795,#N/A N/A,11.09740407,1.34412571,1.35,-3.27066701,4546148555,0.397050482,#N/A,41.40988,0,8.116775537,47.21,669
ON,ON Semiconductor,Semiconductors & Equipment,ON,US6821891057,17.58408096,1.287853003,#N/A N/A,23.01232369,3.438329081,1.92,41.87975121,10071243309,-32.82015395,#N/A,59.26302,0,13.40382001,55.18,149
OPK,OPKO Health,Pharmaceuticals & Biotech,OPK,US68375N1037,-15.00894118,1.270100594,#N/A N/A,#N/A N/A,1.336344367,-0.55,-12.61872156,2436508564,-87.45247148,#N/A,-37.71428,0,-12.18644735,43.79,815
ORCL,Oracle,Software,ORCL,US68389X1054,3.861242967,1.172063589,#N/A N/A,18.11153173,4.019428974,2.27,1.838205523,1.91644E+11,3.709311128,#N/A,4.736885,0.64,21.63693577,57.66,78
ORI,Old Republic International,Insurance,ORI,US6802231042,3.852353706,0.959724963,#N/A N/A,17.90948243,1.235323557,2.14,6.140261677,6277909725,4.716981132,#N/A,14.27483,1.76,10.4787574,45.41,766
ORLY,O'Reilly Automotive,Retail,ORLY,US67103H1077,34.68590307,0.853595614,#N/A N/A,20.63645623,51.40335681,12.82,4.47603518,21691867781,1.192675962,#N/A,2.846715,0,54.40246238,47.41,658
OSK,Oshkosh Corp,Commercial Vehicles & Machinery,OSK,US6882392011,14.27746434,1.048923254,#N/A N/A,13.37791929,2.34936155,3.82,8.765447828,5520259046,6.945143432,#N/A,12.54193,0.87,13.88960228,49.02,546
OUT,Outfront Media,Real Estate,OUT,US69007J1060,7.239056291,0.758454442,#N/A N/A,22.08864826,2.435200472,0.9,0.435960103,2755843398,-4.610318332,#N/A,-8.616973,1.44,7.02964638,46,736
OXY,Occidental Petroleum,Oil & Gas,OXY,US6745991058,6.728488823,0.609053969,#N/A N/A,39.23951892,3.094566009,1.71,23.96432111,64125598474,-0.890868597,#N/A,43.33052,3.06,3.751653522,49.13,535
OZRK,Bank of the Ozarks Inc,Banks,OZRK,US0639041062,12.97248923,1.440850496,#N/A N/A,15.73645246,1.769838506,3.36,38.10647438,6245598350,-0.440677966,#N/A,1.748901,0.71,14.35012986,44.58,794
P,Pandora Media,Media,P,US6983541078,-61.15930617,0.754324436,#N/A N/A,#N/A N/A,29.16579735,-2.29,5.920310566,1848656550,-22.44897959,#N/A,-27.03517,0,-38.16518282,55.33,144
PACW,PacWest Bancorp,Banks,PACW,US6952631033,7.489348645,1.28010571,#N/A N/A,16.32921604,1.373483156,2.91,4.670560721,6707147989,3.337921542,#N/A,11.57535,2,8.671381313,47.71,639
PAG,Penske Automotive Group,Retail,PAG,US70959W1036,8.665492507,1.157396793,#N/A N/A,10.24090687,1.617545233,7.14,6.304644979,3987884259,-0.023196474,#N/A,7.877789,1.26,18.457076,47.16,674
PAH,Platform Specialty Products,Chemicals,PAH,US72766Q1058,0.486625753,1.343873382,#N/A N/A,41.93861677,1.098105107,-1.04,5.298530355,3136251227,-2.564102564,#N/A,-19.09023,0,#N/A N/A,49.87,470
PANW,Palo Alto Networks,Software,PANW,US6974351057,-14.77128342,0.767165542,#N/A N/A,#N/A N/A,28.48333959,-2.39,27.79107726,19014431547,4.592821305,#N/A,78.72745,0,-22.8412789,53.54,215
PAYX,Paychex,Commercial Support Services,PAYX,US7043261079,44.00036762,1.053327918,#N/A N/A,26.25326709,11.07146349,2.27,6.754971374,22643086000,-2.091677793,#N/A,13.17321,1.84,37.81510585,50.8,383
PB,Prosperity Bancshares Inc,Banks,PB,US7436061052,5.688318309,1.356003881,#N/A N/A,18.61345164,1.359948117,3.92,-0.027197043,5271891995,0.355239787,#N/A,15.64786,1.38,8.512413505,45.13,778
PBCT,People's United Financial,Banks,PBCT,US7127041058,3.862926513,1.057599902,#N/A N/A,16.86529854,1.139053949,0.98,12.60544218,6510529939,6.339468303,#N/A,11.97175,0.6875,5.780804662,46,735
PBF,PBF Energy,Oil & Gas,PBF,US69318G1067,8.980658562,0.888530552,#N/A N/A,9.06100233,1.959907255,3.78,36.84709025,4602460176,-20.77831828,#N/A,92.06559,1.2,24.13501259,50.22,432
PBI,Pitney Bowes,Technology Hardware,PBI,US7244791007,11.06694675,1.317046165,#N/A N/A,6.78832644,8.005986153,1.4,4.208714031,1720773002,1.585014409,#N/A,-39.55648,0.75,#N/A N/A,52.45,264
PCAR,PACCAR,Commercial Vehicles & Machinery,PCAR,US6937181088,10.90167446,1.279378653,#N/A N/A,13.25865751,2.628039172,4.76,14.22566385,22521233465,1.938262742,#N/A,0.191265,2.19,20.50937254,49.84,473
PCG,PG&E Corp,Utilities,PCG,US69331C1080,5.257851602,0.773277044,#N/A N/A,12.20834468,1.124794958,3.21,-3.005773803,22211546861,0.108813928,#N/A,-34.28708,1.55,9.449670967,51.32,343
PCLN,Priceline Group,Restaurants & Leisure,PCLN,US7415034039,12.89672417,#N/A N/A,#N/A N/A,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,18.04035109,#N/A N/A,3.182682777,#N/A,#N/A N/A,#N/A Field Not Applicable,32.91901301,49.97,459
PDCO,Patterson,Health Care Equipment & Services,PDCO,US7033951036,10.23704351,1.076098323,#N/A N/A,12.78318701,1.483234779,1.8,3.832102865,2169446596,2.094240838,#N/A,-45.48444,0.98,13.51918388,51.14,357
PE,Parsley Energy,Oil & Gas,PE,US7018771029,3.975408988,1.074337006,#N/A N/A,38.26738477,2.05415949,0.44,83.2682457,10335447724,39.11290323,#N/A,1.76738,0,#N/A N/A,47.45,653
PEG,Public Service Enterprise Group,Utilities,PEG,US7445731067,7.635326221,0.679663718,#N/A N/A,17.12057478,1.82674982,3.12,0.253835118,25826715277,0.618131868,#N/A,24.20543,1.72,9.698905966,49.05,543
PEP,PepsiCo,"Food, Beverage & Tobacco",PEP,US7134481081,9.611874509,0.714995086,#N/A N/A,18.48362428,12.69185471,3.4,1.156069364,1.38013E+11,0.134022592,#N/A,-11.26121,3.1675,48.20615011,61.49,19
PF,Pinnacle Foods,"Food, Beverage & Tobacco",PF,US72348P1049,12.94102432,0.704456091,#N/A N/A,26.20817987,3.166409179,4.5,0.513565167,7612691071,-0.117508813,#N/A,11.98907,1.22,11.08451975,38.92,870
PFE,Pfizer,Pharmaceuticals & Biotech,PFE,US7170811035,17.93737488,1.129945636,#N/A N/A,16.19823874,2.935108766,3.57,-0.526275935,2.08321E+11,2.040816327,#N/A,10.00662,1.28,17.34685385,52.29,271
PFG,Principal Financial Group,Insurance,PFG,US74251V1026,7.79201384,1.272773266,#N/A N/A,11.53483751,1.390765971,8,13.70894216,16871728775,-3.614457831,#N/A,-4.921494,1.87,12.29617779,56.18,116
PG,Procter & Gamble,Personal Products,PG,US7427181091,11.80755734,0.676286936,#N/A N/A,17.97117935,3.447362405,5.8,-0.369071502,1.83993E+11,1.897582532,#N/A,-12.66097,2.7,17.70084975,61.98,15
PGR,Progressive Corp,Insurance,PGR,US7433151039,16.07991967,0.838030934,#N/A N/A,20.02019366,3.693733642,2.74,14.50147316,36305341285,3.966942149,#N/A,57.10365,1.1247,15.99991334,51.57,326
PH,Parker-Hannifin,Industrial Goods,PH,US7010941042,10.07024978,1.311612248,#N/A N/A,17.8877546,3.95253055,7.37,5.884812389,23205409492,2.308565662,#N/A,11.39266,2.58,16.55497842,52.06,288
PHM,PulteGroup,Household Goods & Apparel,PHM,US7458671010,8.025613972,1.00178659,#N/A N/A,12.30409669,2.091256723,1.45,11.79861553,8928361716,2.240896359,#N/A,38.39806,0.36,13.31114139,49.76,477
PII,Polaris Industries,Household Goods & Apparel,PII,US7310681025,13.2946938,1.271799445,#N/A N/A,21.92563738,6.879050566,2.74,20.18868497,6779222038,0.123864575,#N/A,16.68312,2.9,47.07842073,39.3,868
PINC,Premier,Software,PINC,US74051N1028,18.08997444,0.88466984,#N/A N/A,85.43321624,3.176490527,1.54,25.12304381,4264180940,-1.305483029,#N/A,-6.116471,0,#N/A N/A,49.44,512
PKG,Packaging Corp of America,Building Materials & Packaging,PKG,US6951561090,16.55776519,1.100648761,#N/A N/A,18.34765033,4.819510473,7.09,11.5227548,10964027915,0.417014178,#N/A,15.67136,2.52,31.68896828,48.73,569
PKI,PerkinElmer,Industrial Goods,PKI,US7140461093,3.001931247,1.088890076,#N/A N/A,28.10816209,3.245110501,2.67,6.687017878,8293152450,0.276625173,#N/A,20.06693,0.28,10.70425599,49.76,476
PNC,PNC Financial Services,Banks,PNC,US6934751057,5.622052613,1.076943517,#N/A N/A,16.84670036,1.653298035,10.49,9.815502649,70964736818,1.19047619,#N/A,26.15858,2.6,9.634355521,55.14,152
PNFP,Pinnacle Financial Partners Inc,Banks,PNFP,US72346Q1040,5.57681737,1.306151986,#N/A N/A,17.38292585,1.362161629,2.73,61.16833263,5108163104,1.651480638,#N/A,5.203506,0.56,9.279952408,47.1,676
PNR,Pentair,Commercial Vehicles & Machinery,PNR,IE00BLS09M33,9.340618317,1.203820825,#N/A N/A,15.37808564,3.813513943,3.67,0.950920245,7905191942,0.028336639,#N/A,2.019804,1.38,10.22897895,45.02,783
PNW,Pinnacle West Capital,Utilities,PNW,US7234841010,6.007731661,0.584972322,#N/A N/A,18.36485932,1.74150993,4.37,1.903974125,8741980421,1.922626026,#N/A,-4.14816,2.66,9.713207655,45.64,752
POOL,POOLCORP,Household Goods & Apparel,POOL,US73278L1052,27.31878465,1.038068414,#N/A N/A,33.12903264,24.12184333,4.69,8.455918248,6010752474,1.206005415,#N/A,23.04984,1.42,55.23038929,50.32,423
POST,Post Holdings,"Food, Beverage & Tobacco",POST,US7374461041,7.471404148,0.922528625,#N/A N/A,22.54038274,1.664632982,0.51,3.958780934,5192656246,-1.584961297,#N/A,-4.112825,0,3.574380982,44.77,788
PPC,Pilgrim's Pride,"Food, Beverage & Tobacco",PPC,US72147K1088,17.96496237,0.959439695,#N/A N/A,7.464950803,2.917137936,2.79,9.002310457,5390431267,7.444444444,#N/A,-10.53719,5.77,37.45629633,33.7,881
